site_name,agneventid,eventlen,mindate,isevent,n_little,n_big,yield_little_cumul,yield_big_cumul,yield_little_cumul_log,yield_big_cumul_log,yield_little_mean,yield_big_mean,yield_little_mean_log,yield_big_mean_log,yield_little_q10_log,yield_little_q50_log,yield_little_q90_log,yield_big_q10_log,yield_big_q50_log,yield_big_q90_log,site_name_cd
Grizzly Creek,2024_2,4,2023-08-03,1,4,4,0.37657805433257896,3.666284287476389,-0.9766299376047235,1.2991786934584657,0.09414451358314474,0.9165710718690973,-2.4060010838462698,-0.09184959040789144,-2.7078471260802535,-2.4281448868067503,-2.0864399992439013,-0.19609765470525736,-0.08953837789688765,0.0105495038806715,9
Grizzly Creek,2024_3,28,2023-08-07,2,28,28,1.7338091079482951,20.96896689344119,0.5503207846098447,3.043043577769903,0.061921753855296253,0.7488916747657568,-2.7888295991078724,-0.2914420818879223,-2.88436901940703,-2.847419870282204,-2.580455629487911,-0.35948230111239654,-0.30648662605371246,-0.19109461252921844,9
Grizzly Creek,2024_4,3,2023-09-04,1,3,3,0.20862330045717514,2.4296709867154815,-1.5672250434339186,0.8877558517721532,0.06954110015239172,0.8098903289051604,-2.6750920610406794,-0.21220542051630292,-2.815669067694149,-2.622436126418016,-2.5555774282362744,-0.2597634282012182,-0.22454369747189762,-0.15971210204914976,9
Grizzly Creek,2024_5,14,2023-09-07,2,14,14,1.0886699466509004,9.869274880443266,0.08495671872091023,2.2894263837195314,0.07776213904649289,0.7049482057459476,-2.5658088462678608,-0.3498328379355066,-2.759367287274245,-2.5492115593790983,-2.3880301264356825,-0.3766875025670671,-0.35026927595621254,-0.3245500455333305,9
Grizzly Creek,2024_6,4,2023-09-21,1,4,4,0.25545088158845325,3.1384974779056862,-1.3647251320918754,1.143744175176492,0.06386272039711331,0.7846243694764216,-2.7539891880797778,-0.24365242579392757,-2.802765325867839,-2.7937670901777083,-2.673390728613372,-0.28912786962462844,-0.2529167738219874,-0.19076550354077879,9
Grizzly Creek,2024_7,6,2023-09-25,2,6,6,0.5085256265485734,4.192722086852635,-0.6762396684043332,1.4333501857278934,0.0847542710914289,0.6987870144754392,-2.473708999595819,-0.3585021977845017,-2.5730251816135024,-2.4917021633567087,-2.3563996538172445,-0.3708052186712389,-0.3621098689749398,-0.3425915057073265,9
Grouse Creek,2013_1,53,2012-06-24,2,53,53,28.343918146561485,58.348846442676304,3.3444124797013055,4.0664395889172,0.5347909084256884,1.1009216309938925,-0.7085270358256933,0.04557143206934337,-1.4179314457369687,-0.6365259286768272,-0.17555105774510316,-0.4064714388333937,0.06936373988609035,0.4378327824876653,3
Grouse Creek,2013_10,3,2012-09-28,1,3,3,1.020304000694336,1.0751010121084261,0.020100622787520422,0.07241462191723964,0.34010133356477873,0.358367004036142,-1.0794259227251688,-1.026512395362421,-1.1213831700352916,-1.0791613450737902,-1.0375745064755975,-1.0514779195578394,-1.0244566007615037,-1.0023691890073687,3
Grouse Creek,2013_11,14,2012-10-01,2,14,14,7.939458202836667,4.175979877529975,2.0718450365122782,1.429349031969584,0.5671041573454761,0.29828427696642673,-0.59645856130899,-1.2189181223656005,-0.7784651800424214,-0.6636300816274581,-0.19781492351199648,-1.3588730620811054,-1.1838535990862487,-1.1066117819620844,3
Grouse Creek,2013_12,4,2012-10-15,1,4,4,2.039155866041804,1.5470855940558708,0.712535931064962,0.4363728991203659,0.509788966510451,0.3867713985139677,-0.6796256260778901,-1.0185268679525665,-0.7790795615202619,-0.7074036551949134,-0.5579492673418996,-1.3607481192484612,-1.1013713173407316,-0.6100300571461397,3
Grouse Creek,2013_13,2,2012-10-19,2,2,2,1.1117386858445282,0.64329483736456,0.10592517346866998,-0.44115212583512775,0.5558693429222641,0.32164741868228,-0.6105627023801681,-1.134834723091686,-0.7840828886425895,-0.6105627023801681,-0.4370425161177468,-1.1610159318753248,-1.134834723091686,-1.1086535143080471,3
Grouse Creek,2013_14,4,2012-10-21,1,4,4,2.0495350722304972,1.5095262042397286,0.717612973394757,0.41179582956342115,0.5123837680576243,0.37738155105993215,-0.6787434663319993,-0.9966719079078483,-0.7694239037487572,-0.7511756458696446,-0.5301172852851254,-1.160176598243647,-1.081089549939882,-0.7656331039464229,3
Grouse Creek,2013_15,8,2012-10-25,2,8,8,4.343212449880248,3.0619012425583656,1.4686142701274327,1.1190360441217557,0.542901556235031,0.3827376553197957,-0.6776233399113921,-1.0889415268221,-0.9959734788684633,-0.7939870523495307,-0.16084864221656037,-1.5502459008392393,-0.9225343300770092,-0.6557583348549567,3
Grouse Creek,2013_2,3,2012-08-16,1,3,3,1.507382006921727,1.6184823223125913,0.4103743758572039,0.481488872058583,0.5024606689739091,0.5394941074375305,-0.6883793977749054,-0.617169654376209,-0.7014453581772674,-0.6980987989745409,-0.6714256768926893,-0.6267620769873727,-0.6106921621632257,-0.6101682286502386,3
Grouse Creek,2013_3,6,2012-08-19,1,6,6,3.160642587425313,3.047936150948484,1.1507753573769688,1.1144646897534434,0.5267737645708855,0.5079893584914139,-0.6413538378906551,-0.6801328006832235,-0.6690415723559908,-0.6449316443542699,-0.6100882969617047,-0.7568515197144718,-0.6803287806022853,-0.603218101732913,3
Grouse Creek,2013_4,6,2012-08-25,2,6,6,3.0077005202212534,2.5451013071555444,1.1011758400344007,0.934170455558189,0.5012834200368755,0.4241835511925907,-0.6926766374025364,-0.8598833727049244,-0.7743415552494092,-0.6670600052111115,-0.6366283517470884,-0.9499030897888885,-0.8351020465164936,-0.7946449818093914,3
Grouse Creek,2013_5,5,2012-08-31,1,5,5,2.3528279855446326,2.4266162113636183,0.8556180027570515,0.8864977813038408,0.4705655971089265,0.48532324227272367,-0.7604599368413937,-0.7309917824697151,-0.8738182049073779,-0.8159045704859111,-0.6201637073508002,-0.8666603184933841,-0.7542478561422049,-0.5819440326864931,3
